Well_ID,Basin,Well_Type,Phase,Depth_From_m,Depth_To_m,Meterage_Drilled_m,Duration_Hours,NPT_Hours,ROP_m_per_hr,Mud_Weight_ppg,Formation,Formation_Hardness,Equipment_Failures,Weather_Severity,Daily_Rig_Rate_USD,Materials_Cost_USD,Service_Cost_USD,Total_Cost_USD
W0009,Permian,Exploration,Setup,0,0,0,8.21,0.63,0.0,12.97,Limestone,7,0,3,20264,49523,4171,61157.91
W0009,Permian,Exploration,Cementing,0,0,0,12.46,0.74,0.0,15.4,Shale,8,0,4,47988,46995,13754,87142.4
W0009,Permian,Exploration,Completion,0,0,0,9.13,6.02,0.0,11.36,Limestone,9,1,9,25231,25769,17695,59391.07
W0009,Permian,Exploration,Cementing,0,0,0,6.04,0.05,0.0,10.1,Sandstone,7,0,8,30006,49284,13942,70840.02
W0009,Permian,Exploration,Logging,0,0,0,9.06,0.62,0.0,8.88,Sandstone,9,0,5,46753,14476,20929,54262.04
W0009,Permian,Exploration,Completion,0,0,0,13.71,4.37,0.0,14.12,Limestone,6,1,8,20651,19750,3082,38389.09
W0009,Permian,Exploration,Completion,0,0,0,18.46,0.22,0.0,13.57,Limestone,3,0,1,46921,10936,24439,71895.18
W0009,Permian,Exploration,Setup,0,0,0,8.8,1.61,0.0,8.82,Sandstone,6,0,9,48594,37280,7508,65865.65
W0009,Permian,Exploration,Drilling,0,457,457,13.97,0.0,46.07,9.22,Dolomite,5,0,7,33175,11858,21639,52807.61
W0009,Permian,Exploration,Tripping,457,457,0,4.68,0.0,0.0,14.27,Sandstone,6,0,6,24870,21282,3412,29543.65
W0009,Permian,Exploration,Casing,457,457,0,18.8,8.08,0.0,15.29,Sandstone,9,1,4,26040,43779,23127,96070.8
W0009,Permian,Exploration,Completion,457,457,0,5.25,1.5,0.0,12.5,Shale,3,0,9,48146,31122,14949,59612.06
W0009,Permian,Exploration,Casing,457,457,0,15.68,1.16,0.0,10.69,Dolomite,3,0,6,42193,36414,15785,81804.42
W0009,Permian,Exploration,Completion,457,457,0,6.8,0.5,0.0,10.01,Limestone,3,0,7,37793,47185,16110,74790.37
W0009,Permian,Exploration,Completion,457,457,0,13.9,8.13,0.0,15.41,Limestone,8,1,6,31346,5656,21094,55523.02
W0009,Permian,Exploration,Setup,457,457,0,9.44,1.1,0.0,10.85,Shale,5,0,1,42634,37934,5067,61724.43
W0009,Permian,Exploration,Rig Move,457,457,0,19.25,5.96,0.0,11.92,Shale,8,1,7,35602,18298,26667,82361.93
W0009,Permian,Exploration,Setup,457,457,0,4.76,0.16,0.0,12.15,Shale,4,0,2,26299,22612,21010,49013.3
W0009,Permian,Exploration,Drilling,457,592,135,7.28,0.51,44.64,11.26,Shale,4,0,4,33567,13166,10738,34799.29
W0010,Marcellus,Development,Rig Move,0,0,0,4.35,0.42,0.0,9.2,Sandstone,5,0,8,35913,42859,13217,63213.71
W0010,Marcellus,Development,Logging,0,0,0,13.62,1.1,0.0,15.0,Limestone,8,0,9,43090,39590,15548,81566.53
W0010,Marcellus,Development,Completion,0,0,0,12.75,0.0,0.0,8.61,Sandstone,9,0,7,21270,5501,29641,46441.69
W0010,Marcellus,Development,Tripping,0,0,0,11.68,1.13,0.0,15.12,Sandstone,2,0,8,20558,7415,7017,25404.83
W0010,Marcellus,Development,Completion,0,0,0,10.78,0.81,0.0,10.31,Dolomite,4,0,8,35121,49362,29162,95484.52
W0010,Marcellus,Development,Casing,0,0,0,8.47,0.9,0.0,9.81,Dolomite,7,0,8,29875,27005,27444,66112.7
W0010,Marcellus,Development,Cementing,0,0,0,7.2,0.7,0.0,10.34,Limestone,4,0,2,20932,25840,20569,53299.12
W0010,Marcellus,Development,Drilling,0,606,606,20.61,0.65,39.48,10.9,Limestone,5,0,4,33995,3055,27102,60270.9
W0010,Marcellus,Development,Rig Move,606,606,0,7.82,0.53,0.0,12.75,Dolomite,6,0,5,28900,40540,27288,77882.79
W0010,Marcellus,Development,Setup,606,606,0,6.61,4.88,0.0,12.79,Shale,7,1,4,41407,39314,6159,65296.6
W0010,Marcellus,Development,Rig Move,606,606,0,4.63,0.0,0.0,10.46,Sandstone,2,0,9,30068,14421,24911,45132.62
W0010,Marcellus,Development,Drilling,606,1122,516,13.77,1.09,46.38,15.44,Dolomite,3,0,9,26778,10903,9453,36936.05
W0010,Marcellus,Development,Drilling,1122,1776,654,33.96,0.41,22.48,13.87,Shale,9,0,1,34367,44879,5925,100020.41
W0010,Marcellus,Development,Cementing,1776,1776,0,19.91,6.23,0.0,8.74,Limestone,8,1,7,29253,14551,20030,66442.39
W0010,Marcellus,Development,Logging,1776,1776,0,17.71,0.91,0.0,11.64,Sandstone,7,0,8,49365,21294,25701,85294.01
W0010,Marcellus,Development,Tripping,1776,1776,0,18.07,1.01,0.0,10.79,Limestone,4,0,9,31782,45920,13353,84539.69
W0010,Marcellus,Development,Casing,1776,1776,0,12.04,1.5,0.0,14.27,Shale,2,0,4,38251,28723,16985,67287.94
W0010,Marcellus,Development,Completion,1776,1776,0,6.27,10.49,0.0,12.59,Shale,4,2,7,49093,12109,24728,71120.28
W0010,Marcellus,Development,Drilling,1776,2264,488,10.66,1.37,52.12,12.09,Shale,3,0,9,36915,1600,2958,23061.64
W0010,Marcellus,Development,Drilling,2264,2803,539,10.78,0.2,60.9,11.6,Shale,2,0,6,48111,17338,21823,61171.78
W0010,Marcellus,Development,Setup,2803,2803,0,17.96,4.78,0.0,15.01,Sandstone,7,1,1,47628,5300,27049,77476.53
W0010,Marcellus,Development,Cementing,2803,2803,0,11.24,0.0,0.0,10.27,Shale,9,0,4,29441,28001,27052,68841.2
W0010,Marcellus,Development,Cementing,2803,2803,0,14.46,0.22,0.0,13.74,Dolomite,6,0,1,33371,5607,24174,50192.93
W0010,Marcellus,Development,Tripping,2803,2803,0,9.89,0.86,0.0,11.08,Limestone,9,0,5,24094,41949,2758,55499.1
W0010,Marcellus,Development,Drilling,2803,3669,866,27.64,0.13,35.06,11.15,Shale,7,0,4,27856,49879,23383,105493.71
W0011,Bakken,Exploration,Completion,0,0,0,4.94,4.9,0.0,9.15,Shale,4,1,5,36159,49348,24213,88386.19
W0011,Bakken,Exploration,Tripping,0,0,0,15.57,7.23,0.0,13.78,Limestone,6,1,1,23796,46402,18760,87768.2
W0011,Bakken,Exploration,Logging,0,0,0,12.9,1.89,0.0,9.82,Shale,6,0,8,42516,32771,15162,74133.49
W0011,Bakken,Exploration,Completion,0,0,0,5.5,0.65,0.0,10.55,Sandstone,4,0,7,41113,5080,6794,22409.21
W0011,Bakken,Exploration,Completion,0,0,0,8.92,0.39,0.0,8.53,Sandstone,3,0,7,22184,36695,18886,64186.54
W0011,Bakken,Exploration,Completion,0,0,0,11.78,4.36,0.0,11.52,Shale,7,1,9,48466,39539,16129,88261.38
W0011,Bakken,Exploration,Casing,0,0,0,10.15,3.4,0.0,13.85,Sandstone,7,1,9,24436,15086,8966,37848.16
W0011,Bakken,Exploration,Logging,0,0,0,5.07,1.05,0.0,15.4,Shale,5,0,6,47577,15356,8619,36107.14
W0011,Bakken,Exploration,Setup,0,0,0,11.97,0.21,0.0,11.5,Sandstone,2,0,2,29377,41511,9903,66322.83
W0011,Bakken,Exploration,Rig Move,0,0,0,13.08,0.42,0.0,13.6,Dolomite,7,0,2,46047,35177,3005,64083.44
W0011,Bakken,Exploration,Drilling,0,1189,1189,22.3,0.45,57.0,10.14,Shale,2,0,7,45876,27657,25755,96898.63
W0011,Bakken,Exploration,Casing,1189,1189,0,12.01,8.45,0.0,11.84,Sandstone,8,1,4,37164,41704,28405,101791.31
W0011,Bakken,Exploration,Rig Move,1189,1189,0,8.21,1.32,0.0,11.74,Shale,9,0,2,39956,18142,16121,50128.86
W0011,Bakken,Exploration,Drilling,1189,2240,1051,33.71,0.38,37.07,14.43,Sandstone,7,0,3,30951,23147,21121,88231.32
W0011,Bakken,Exploration,Setup,2240,2240,0,4.76,1.58,0.0,9.0,Limestone,5,0,2,28086,3199,10729,21347.38
W0011,Bakken,Exploration,Logging,2240,2240,0,4.17,0.0,0.0,9.83,Limestone,6,0,4,42682,48586,8470,64472.0
W0011,Bakken,Exploration,Rig Move,2240,2240,0,16.68,0.6,0.0,12.39,Sandstone,5,0,5,31695,40482,6902,70204.4
W0011,Bakken,Exploration,Cementing,2240,2240,0,19.59,4.96,0.0,9.25,Shale,4,1,8,29893,45998,15126,91702.05
W0011,Bakken,Exploration,Setup,2240,2240,0,18.9,0.38,0.0,14.8,Sandstone,9,0,5,42534,38500,25297,97965.98
W0011,Bakken,Exploration,Completion,2240,2240,0,14.11,0.0,0.0,12.6,Shale,7,0,1,22058,44702,21832,79502.27
W0011,Bakken,Exploration,Drilling,2240,2549,309,15.26,9.04,29.49,12.28,Shale,9,1,7,39930,1313,6869,48611.12
W0011,Bakken,Exploration,Tripping,2549,2549,0,10.47,0.89,0.0,12.99,Limestone,8,0,6,30358,33209,19021,66599.45
W0011,Bakken,Exploration,Drilling,2549,3336,787,31.16,0.62,26.54,9.13,Limestone,8,0,8,49293,43776,17090,126138.15
W0011,Bakken,Exploration,Tripping,3336,3336,0,17.24,0.0,0.0,11.62,Dolomite,6,0,2,26652,15498,10819,45462.02
W0011,Bakken,Exploration,Logging,3336,3336,0,9.89,0.75,0.0,15.11,Shale,2,0,7,31273,10458,5657,29979.36
W0012,Eagle Ford,Appraisal,Completion,0,0,0,17.05,0.78,0.0,9.28,Dolomite,3,0,9,23172,40268,24278,81760.86
W0012,Eagle Ford,Appraisal,Casing,0,0,0,4.82,0.94,0.0,9.98,Limestone,9,0,9,39463,26584,29752,65807.12
W0012,Eagle Ford,Appraisal,Cementing,0,0,0,14.93,1.11,0.0,8.87,Limestone,8,0,7,34958,36098,9038,68499.6
W0012,Eagle Ford,Appraisal,Completion,0,0,0,14.28,0.6,0.0,10.13,Sandstone,7,0,9,46163,6852,8369,43842.06
W0012,Eagle Ford,Appraisal,Drilling,0,260,260,11.64,1.06,27.19,14.89,Limestone,8,0,4,44243,19036,23374,65821.92
W0012,Eagle Ford,Appraisal,Tripping,260,260,0,13.92,12.23,0.0,15.21,Dolomite,3,2,9,47403,26803,1477,79929.52
W0012,Eagle Ford,Appraisal,Casing,260,260,0,4.2,0.85,0.0,10.25,Shale,3,0,8,20000,22412,16067,42687.33
W0012,Eagle Ford,Appraisal,Setup,260,260,0,9.11,4.4,0.0,13.01,Dolomite,6,1,8,31258,12879,15479,45953.65
W0012,Eagle Ford,Appraisal,Completion,260,260,0,4.4,0.8,0.0,13.25,Limestone,4,0,3,46187,2518,24659,37184.18
W0012,Eagle Ford,Appraisal,Rig Move,260,260,0,10.34,1.15,0.0,15.47,Shale,7,0,3,35497,23470,19994,60458.19
W0012,Eagle Ford,Appraisal,Rig Move,260,260,0,12.72,5.83,0.0,14.98,Sandstone,7,1,6,44031,43089,27943,105064.29
W0012,Eagle Ford,Appraisal,Tripping,260,260,0,7.11,0.11,0.0,9.66,Sandstone,2,0,3,45085,43485,10696,67744.07
W0012,Eagle Ford,Appraisal,Tripping,260,260,0,14.44,1.84,0.0,11.35,Sandstone,2,1,4,41991,45752,15384,89619.89
W0012,Eagle Ford,Appraisal,Completion,260,260,0,14.68,0.58,0.0,9.51,Shale,9,0,6,48519,25038,1915,57803.0
W0012,Eagle Ford,Appraisal,Casing,260,260,0,9.62,0.08,0.0,10.4,Dolomite,8,0,3,35840,25149,10033,49667.33
W0012,Eagle Ford,Appraisal,Setup,260,260,0,18.43,8.11,0.0,15.02,Dolomite,5,1,3,25924,18199,7621,54487.62
W0012,Eagle Ford,Appraisal,Casing,260,260,0,9.48,1.54,0.0,14.71,Shale,3,0,4,49801,5038,18074,45978.96
W0012,Eagle Ford,Appraisal,Casing,260,260,0,11.43,1.39,0.0,13.52,Dolomite,7,0,7,35629,19508,6753,45292.82
W0012,Eagle Ford,Appraisal,Logging,260,260,0,18.11,6.86,0.0,15.45,Dolomite,9,1,6,20149,33564,5926,60453.36
W0012,Eagle Ford,Appraisal,Setup,260,260,0,18.83,3.1,0.0,10.08,Shale,5,1,3,44417,27329,4072,71987.03
W0012,Eagle Ford,Appraisal,Logging,260,260,0,7.94,0.0,0.0,12.52,Sandstone,7,0,4,31727,44863,18614,73973.35
W0012,Eagle Ford,Appraisal,Tripping,260,260,0,10.38,0.0,0.0,11.81,Dolomite,5,0,3,38428,12100,15528,44248.11
W0012,Eagle Ford,Appraisal,Logging,260,260,0,16.81,0.81,0.0,13.67,Shale,7,0,7,22591,29551,20290,66426.56
W0012,Eagle Ford,Appraisal,Drilling,260,1098,838,20.88,0.7,55.36,9.66,Dolomite,3,0,7,27054,49360,15384,89070.05
W0012,Eagle Ford,Appraisal,Logging,1098,1098,0,17.93,0.79,0.0,14.19,Limestone,8,0,5,20964,2214,12248,30813.92
W0013,Marcellus,Exploration,Tripping,0,0,0,6.73,2.1,0.0,9.48,Sandstone,6,0,9,22208,13115,9720,31005.69
W0013,Marcellus,Exploration,Rig Move,0,0,0,19.85,0.42,0.0,14.15,Shale,8,0,9,26791,26327,15856,64810.23
W0013,Marcellus,Exploration,Drilling,0,379,379,13.06,0.26,33.31,10.59,Sandstone,7,0,4,42224,45042,1078,69554.32
W0013,Marcellus,Exploration,Casing,379,379,0,11.36,0.58,0.0,9.15,Limestone,2,0,4,27706,35628,3705,53116.74
W0013,Marcellus,Exploration,Drilling,379,671,292,12.75,1.93,27.24,13.57,Sandstone,8,1,5,49701,2613,28432,61445.44
W0013,Marcellus,Exploration,Casing,671,671,0,17.91,6.24,0.0,13.07,Dolomite,8,1,1,22423,28787,16227,67577.14
W0013,Marcellus,Exploration,Completion,671,671,0,5.16,0.21,0.0,15.44,Dolomite,6,0,1,22659,34091,2608,41768.95
W0013,Marcellus,Exploration,Drilling,671,1650,979,20.67,5.87,54.7,9.32,Sandstone,3,1,3,23044,13727,16303,55512.82
W0013,Marcellus,Exploration,Logging,1650,1650,0,7.47,0.0,0.0,15.04,Shale,2,0,1,39133,35960,16635,64775.15
W0013,Marcellus,Exploration,Tripping,1650,1650,0,15.84,1.66,0.0,10.97,Limestone,6,0,8,22451,29403,16305,62078.52
W0013,Marcellus,Exploration,Casing,1650,1650,0,4.98,5.46,0.0,10.8,Limestone,7,1,7,43111,14597,8098,41448.29
W0013,Marcellus,Exploration,Cementing,1650,1650,0,4.72,0.0,0.0,12.41,Sandstone,8,0,2,32554,2957,13880,23239.29
W0013,Marcellus,Exploration,Casing,1650,1650,0,18.77,1.08,0.0,15.19,Dolomite,4,0,7,37901,30874,2567,64788.29
W0013,Marcellus,Exploration,Completion,1650,1650,0,7.52,0.0,0.0,11.74,Shale,9,0,7,23880,11875,25953,45310.4
W0013,Marcellus,Exploration,Setup,1650,1650,0,14.4,2.02,0.0,14.01,Shale,8,0,7,40515,30952,2324,60995.01
W0013,Marcellus,Exploration,Tripping,1650,1650,0,7.35,0.93,0.0,11.14,Dolomite,6,0,4,37621,4146,3187,20312.25
W0013,Marcellus,Exploration,Casing,1650,1650,0,16.13,7.62,0.0,13.73,Sandstone,5,1,3,32939,47904,13518,94017.89
W0013,Marcellus,Exploration,Tripping,1650,1650,0,9.08,0.27,0.0,12.4,Shale,9,0,4,45047,7068,25438,50055.56
W0013,Marcellus,Exploration,Drilling,1650,1789,139,9.12,0.02,17.34,11.31,Shale,9,0,3,46424,11622,4462,33763.81
W0013,Marcellus,Exploration,Drilling,1789,1890,101,6.71,0.92,34.15,15.09,Sandstone,6,0,5,29929,11869,12872,34255.93
W0013,Marcellus,Exploration,Tripping,1890,1890,0,19.7,0.0,0.0,9.12,Shale,2,0,7,23805,27661,29614,76814.94
W0013,Marcellus,Exploration,Completion,1890,1890,0,10.72,0.48,0.0,11.15,Dolomite,5,0,2,29218,8312,13398,35345.07
W0013,Marcellus,Exploration,Cementing,1890,1890,0,18.77,0.0,0.0,12.23,Sandstone,7,0,3,49037,43743,5326,87420.02
W0013,Marcellus,Exploration,Cementing,1890,1890,0,7.91,0.62,0.0,8.55,Dolomite,2,0,5,28336,35734,23566,69371.09
W0013,Marcellus,Exploration,Logging,1890,1890,0,13.44,0.0,0.0,13.38,Limestone,3,0,2,40224,24272,11590,58387.44
W0014,Bakken,Appraisal,Setup,0,0,0,11.55,3.31,0.0,15.41,Sandstone,9,1,6,47428,12986,20040,62391.84
W0014,Bakken,Appraisal,Logging,0,0,0,8.54,0.65,0.0,15.2,Limestone,3,0,2,44446,27392,24152,68563.11
W0014,Bakken,Appraisal,Completion,0,0,0,18.61,4.42,0.0,10.24,Sandstone,9,1,2,40654,8694,16207,63911.9
W0014,Bakken,Appraisal,Cementing,0,0,0,13.47,2.57,0.0,10.48,Sandstone,9,1,2,43917,17584,10293,57228.19
W0014,Bakken,Appraisal,Casing,0,0,0,14.41,0.77,0.0,13.08,Dolomite,9,0,2,48046,25780,12613,68782.1
W0014,Bakken,Appraisal,Cementing,0,0,0,8.45,2.68,0.0,10.19,Shale,7,1,2,41483,10435,2924,32596.74
W0014,Bakken,Appraisal,Rig Move,0,0,0,13.77,0.16,0.0,12.44,Limestone,9,0,5,24206,16167,27500,57716.57
W0014,Bakken,Appraisal,Rig Move,0,0,0,19.67,1.33,0.0,10.21,Shale,5,0,8,39653,32369,18228,85293.38
W0014,Bakken,Appraisal,Cementing,0,0,0,5.77,1.67,0.0,13.83,Dolomite,2,1,1,27742,15353,10206,34159.02
W0014,Bakken,Appraisal,Tripping,0,0,0,19.17,0.88,0.0,11.25,Shale,7,0,5,28358,22353,7805,53848.75
W0014,Bakken,Appraisal,Cementing,0,0,0,9.03,0.59,0.0,11.15,Limestone,6,0,5,45492,43124,1132,62490.71
W0014,Bakken,Appraisal,Tripping,0,0,0,7.68,0.06,0.0,8.53,Shale,8,0,4,21933,36161,18915,62149.39
W0014,Bakken,Appraisal,Setup,0,0,0,18.79,0.76,0.0,11.73,Dolomite,6,0,6,31671,37726,7107,70631.67
W0014,Bakken,Appraisal,Drilling,0,1110,1110,33.53,0.83,34.64,12.82,Shale,7,0,7,38221,31115,26083,111917.73
W0014,Bakken,Appraisal,Setup,1110,1110,0,13.56,1.61,0.0,11.12,Sandstone,3,0,8,26467,9064,26601,52394.35
W0014,Bakken,Appraisal,Tripping,1110,1110,0,15.71,0.23,0.0,13.56,Dolomite,9,0,4,35936,48236,3005,75108.49
W0014,Bakken,Appraisal,Rig Move,1110,1110,0,13.78,0.0,0.0,9.3,Sandstone,8,0,1,47204,12697,7436,47235.96
W0014,Bakken,Appraisal,Cementing,1110,1110,0,7.28,5.5,0.0,14.91,Dolomite,4,1,8,43985,46035,12328,81785.01
W0014,Bakken,Appraisal,Setup,1110,1110,0,4.76,0.31,0.0,9.69,Dolomite,8,0,4,48937,31325,8472,50134.94
W0014,Bakken,Appraisal,Completion,1110,1110,0,14.26,5.32,0.0,15.06,Sandstone,3,1,2,41314,32674,13730,80109.34
W0014,Bakken,Appraisal,Drilling,1110,1490,380,10.9,0.26,49.71,10.41,Shale,4,0,7,42872,33993,24524,78452.48
W0014,Bakken,Appraisal,Cementing,1490,1490,0,11.27,0.43,0.0,9.4,Limestone,3,0,9,29971,14490,16710,45810.86
W0014,Bakken,Appraisal,Cementing,1490,1490,0,18.42,0.74,0.0,14.4,Dolomite,7,0,9,28225,36347,15674,74553.96
W0014,Bakken,Appraisal,Casing,1490,1490,0,8.85,1.14,0.0,14.29,Shale,2,0,1,43307,4454,2846,25326.54
W0014,Bakken,Appraisal,Cementing,1490,1490,0,17.73,0.7,0.0,9.37,Shale,2,0,7,24953,30327,9722,59210.82
W0015,Eagle Ford,Exploration,Tripping,0,0,0,18.66,0.0,0.0,9.5,Sandstone,4,0,1,22107,6900,28966,53054.19
W0015,Eagle Ford,Exploration,Cementing,0,0,0,5.54,1.51,0.0,13.2,Dolomite,2,0,6,44068,30602,9621,53167.97
W0015,Eagle Ford,Exploration,Setup,0,0,0,4.64,1.13,0.0,12.05,Limestone,7,0,6,49537,35193,1126,48228.52
W0015,Eagle Ford,Exploration,Completion,0,0,0,6.78,0.91,0.0,9.5,Dolomite,8,0,3,48180,36623,5235,57295.68
W0015,Eagle Ford,Exploration,Casing,0,0,0,12.85,0.47,0.0,12.39,Limestone,4,0,3,25850,38237,12253,64836.75
W0015,Eagle Ford,Exploration,Rig Move,0,0,0,18.76,7.8,0.0,8.53,Shale,6,1,2,35750,46483,25597,111643.33
W0015,Eagle Ford,Exploration,Setup,0,0,0,9.63,0.47,0.0,9.53,Dolomite,2,0,2,23284,48786,18116,76700.68
W0015,Eagle Ford,Exploration,Cementing,0,0,0,8.49,0.59,0.0,13.37,Dolomite,4,0,4,36175,40781,1977,56444.21
W0015,Eagle Ford,Exploration,Setup,0,0,0,7.12,0.5,0.0,9.28,Sandstone,3,0,8,44235,9235,13741,37020.61
W0015,Eagle Ford,Exploration,Casing,0,0,0,6.12,0.38,0.0,14.79,Shale,4,0,1,27279,18405,21802,47595.06
W0015,Eagle Ford,Exploration,Completion,0,0,0,5.84,1.04,0.0,14.66,Shale,6,0,7,47574,14802,24255,52694.88
W0015,Eagle Ford,Exploration,Tripping,0,0,0,8.33,1.09,0.0,10.66,Sandstone,2,0,9,28277,40396,3547,55041.72
W0015,Eagle Ford,Exploration,Drilling,0,147,147,5.43,0.0,36.08,13.84,Sandstone,6,0,2,21915,12175,15481,32614.27
W0015,Eagle Ford,Exploration,Drilling,147,401,254,15.06,5.94,24.17,10.77,Limestone,9,1,3,25387,24689,13075,59977.62
W0015,Eagle Ford,Exploration,Completion,401,401,0,8.41,0.33,0.0,12.9,Sandstone,2,0,6,39939,42085,19523,76152.45
W0015,Eagle Ford,Exploration,Tripping,401,401,0,9.64,0.7,0.0,15.26,Shale,2,0,1,36366,25086,7900,48653.69
W0015,Eagle Ford,Exploration,Drilling,401,1047,646,26.54,0.87,31.02,8.83,Limestone,8,0,9,46116,49971,3462,106101.31
W0015,Eagle Ford,Exploration,Completion,1047,1047,0,5.15,0.0,0.0,12.82,Shale,2,0,2,20765,27009,16835,48299.82
W0015,Eagle Ford,Exploration,Drilling,1047,2101,1054,27.9,0.34,41.59,14.11,Limestone,5,0,1,23053,40074,21522,88721.7
W0015,Eagle Ford,Exploration,Casing,2101,2101,0,17.58,0.1,0.0,8.68,Shale,3,0,8,22024,47263,15005,78492.35
W0015,Eagle Ford,Exploration,Rig Move,2101,2101,0,12.39,0.0,0.0,10.88,Limestone,3,0,5,31000,45230,16102,77335.75
W0015,Eagle Ford,Exploration,Logging,2101,2101,0,12.05,0.0,0.0,11.25,Dolomite,4,0,2,24114,29891,26592,68590.24
W0015,Eagle Ford,Exploration,Completion,2101,2101,0,9.26,0.12,0.0,11.86,Limestone,2,0,5,23482,28681,17257,55115.55
W0015,Eagle Ford,Exploration,Cementing,2101,2101,0,9.54,0.02,0.0,13.36,Shale,3,0,7,23765,16420,20990,46876.39
W0015,Eagle Ford,Exploration,Drilling,2101,2349,248,7.85,0.62,37.22,8.57,Shale,7,0,4,30913,25855,22047,58811.71
W0016,Marcellus,Development,Casing,0,0,0,17.86,0.54,0.0,13.3,Dolomite,5,0,3,48628,26356,6877,70514.47
W0016,Marcellus,Development,Casing,0,0,0,8.3,1.44,0.0,13.68,Sandstone,9,0,9,27218,48731,19835,79611.97
W0016,Marcellus,Development,Logging,0,0,0,15.07,1.19,0.0,12.16,Shale,9,0,8,22243,26849,25198,67116.63
W0016,Marcellus,Development,Completion,0,0,0,8.03,4.4,0.0,12.08,Sandstone,2,1,8,43667,33283,29930,85828.87
W0016,Marcellus,Development,Casing,0,0,0,13.92,0.88,0.0,14.53,Shale,2,0,5,28985,4172,25658,47704.08
W0016,Marcellus,Development,Drilling,0,480,480,10.63,0.81,52.16,12.44,Sandstone,4,0,6,24625,21969,24826,58532.92
W0016,Marcellus,Development,Casing,480,480,0,5.22,0.39,0.0,12.67,Sandstone,9,0,9,33299,16794,13774,38351.64
W0016,Marcellus,Development,Drilling,480,786,306,12.21,0.85,44.87,14.25,Shale,4,0,7,40979,38070,8628,68997.41
W0016,Marcellus,Development,Rig Move,786,786,0,4.56,0.66,0.0,14.82,Sandstone,7,0,8,36777,15483,28189,51671.0
W0016,Marcellus,Development,Rig Move,786,786,0,16.63,1.01,0.0,12.84,Dolomite,2,0,8,41926,37814,3666,72295.61
W0016,Marcellus,Development,Tripping,786,786,0,11.15,5.67,0.0,11.53,Dolomite,4,1,5,29310,19377,17027,56945.43
W0016,Marcellus,Development,Logging,786,786,0,11.07,6.08,0.0,13.75,Limestone,5,1,9,47115,28586,16870,79123.59
W0016,Marcellus,Development,Setup,786,786,0,11.97,0.28,0.0,12.77,Shale,7,0,3,42384,47886,25822,95341.5
W0016,Marcellus,Development,Setup,786,786,0,16.13,1.27,0.0,8.5,Limestone,6,0,8,47013,21287,29129,84500.43
W0016,Marcellus,Development,Casing,786,786,0,11.94,1.09,0.0,15.21,Limestone,7,0,9,41545,23741,9064,55360.47
W0016,Marcellus,Development,Cementing,786,786,0,13.75,4.98,0.0,14.58,Limestone,2,2,9,44295,38503,16308,89379.56
W0016,Marcellus,Development,Logging,786,786,0,10.92,0.44,0.0,11.89,Shale,2,0,6,31428,19540,25290,59705.92
W0016,Marcellus,Development,Rig Move,786,786,0,6.63,0.46,0.0,9.58,Limestone,9,0,1,38231,12186,21660,45140.07
W0016,Marcellus,Development,Setup,786,786,0,18.17,0.0,0.0,11.86,Dolomite,4,0,4,46663,33011,14657,82995.78
W0016,Marcellus,Development,Completion,786,786,0,12.85,3.46,0.0,11.99,Dolomite,3,1,2,28411,15330,2146,36783.64
W0016,Marcellus,Development,Casing,786,786,0,15.38,0.25,0.0,15.31,Shale,9,0,5,38680,44525,6348,76063.35
W0016,Marcellus,Development,Logging,786,786,0,17.4,0.84,0.0,11.62,Shale,8,0,8,49966,7882,7760,53616.16
W0016,Marcellus,Development,Drilling,786,1311,525,11.09,7.26,54.01,14.91,Limestone,4,1,6,38792,20683,18097,68439.72
W0016,Marcellus,Development,Completion,1311,1311,0,16.47,1.17,0.0,14.14,Shale,8,0,9,31713,3969,10514,37792.06
W0016,Marcellus,Development,Rig Move,1311,1311,0,11.01,9.09,0.0,15.05,Sandstone,4,3,1,20126,25559,29615,72029.52
W0017,Marcellus,Exploration,Casing,0,0,0,7.61,0.0,0.0,14.73,Dolomite,3,0,3,27394,26362,18835,53883.18
W0017,Marcellus,Exploration,Casing,0,0,0,6.56,0.03,0.0,11.66,Shale,6,0,7,35201,31468,8117,49250.61
W0017,Marcellus,Exploration,Setup,0,0,0,18.16,0.27,0.0,9.24,Dolomite,8,0,4,40053,8011,6503,45271.37
W0017,Marcellus,Exploration,Completion,0,0,0,13.42,1.12,0.0,12.24,Dolomite,6,0,6,22196,11615,8626,33688.08
W0017,Marcellus,Exploration,Cementing,0,0,0,4.83,6.36,0.0,10.23,Shale,4,1,7,20906,12604,12290,34641.42
W0017,Marcellus,Exploration,Logging,0,0,0,8.95,0.66,0.0,11.42,Sandstone,8,0,3,46177,5063,15558,39111.04
W0017,Marcellus,Exploration,Cementing,0,0,0,18.53,0.78,0.0,11.44,Shale,9,0,5,21718,20204,7973,45650.94
W0017,Marcellus,Exploration,Setup,0,0,0,13.21,0.0,0.0,14.03,Shale,4,0,2,42177,15516,2071,40801.92
W0017,Marcellus,Exploration,Logging,0,0,0,8.45,1.65,0.0,11.48,Limestone,9,0,4,29661,1066,5959,19507.34
W0017,Marcellus,Exploration,Tripping,0,0,0,9.57,0.93,0.0,12.7,Sandstone,2,0,2,30510,19689,20887,53924.12
W0017,Marcellus,Exploration,Casing,0,0,0,8.79,1.9,0.0,14.68,Sandstone,2,1,8,36276,2890,13470,32517.93
